Date,Hour,Readings,Avg_PV_W,PV_Energy_kWh,Avg_Battery_W,Battery_Energy_kWh,Avg_Grid_W,Grid_Energy_kWh,Avg_GridLoad_W,GridLoad_Energy_kWh,Avg_BackupLoad_W,BackupLoad_Energy_kWh,Avg_SOC_Pct,Min_SOC_Pct,Max_SOC_Pct
2026-05-02,16:00,11,802.9,0.736,-1251.2,-1.147,-52.6,-0.048,2106.7,1.931,0.0,0.0,93.8,90,97
2026-05-02,17:00,12,216.0,0.216,-1563.3,-1.563,-45.3,-0.045,1824.7,1.825,0.0,0.0,84.2,80,89
2026-05-02,18:00,12,5.2,0.005,-1341.8,-1.342,-63.1,-0.063,1410.2,1.41,0.0,0.0,74.4,70,79
2026-05-02,19:00,12,0.0,0.0,-1802.8,-1.803,-114.7,-0.115,1917.5,1.917,0.0,0.0,63.8,57,69
2026-05-02,20:00,12,0.0,0.0,-1301.2,-1.301,-105.0,-0.105,1406.2,1.406,0.0,0.0,52.1,48,57
2026-05-02,21:00,12,0.0,0.0,-1097.2,-1.097,-111.7,-0.112,1208.9,1.209,0.0,0.0,43.8,40,47
2026-05-02,22:00,12,0.0,0.0,-1030.4,-1.03,-109.1,-0.109,1139.5,1.139,0.0,0.0,36.4,33,40
2026-05-02,23:00,12,0.0,0.0,-893.8,-0.894,-103.8,-0.104,997.5,0.998,0.0,0.0,29.5,27,33
2026-05-03,00:00,12,0.0,0.0,-688.5,-0.689,-141.6,-0.142,830.1,0.83,0.0,0.0,23.1,20,26
2026-05-03,01:00,12,0.0,0.0,1.2,0.001,-859.9,-0.86,858.7,0.859,0.0,0.0,21.0,21,21
2026-05-03,02:00,12,0.0,0.0,3.8,0.004,-861.2,-0.861,857.4,0.857,0.0,0.0,21.0,21,21
2026-05-03,03:00,12,0.0,0.0,0.0,0.0,-801.8,-0.802,801.8,0.802,0.0,0.0,21.0,21,21
2026-05-03,04:00,11,0.0,0.0,0.0,0.0,-772.6,-0.708,772.6,0.708,0.0,0.0,21.0,21,21
2026-05-03,05:00,12,24.4,0.024,0.0,0.0,-751.5,-0.752,775.9,0.776,0.0,0.0,21.0,21,21
2026-05-03,06:00,12,495.3,0.495,43.1,0.043,-345.1,-0.345,797.3,0.797,0.0,0.0,21.0,21,21
2026-05-03,07:00,11,1199.0,1.099,264.6,0.243,-49.8,-0.046,984.2,0.902,0.0,0.0,22.0,21,23
2026-05-03,08:00,12,1643.6,1.644,619.0,0.619,-32.1,-0.032,1056.7,1.057,0.0,0.0,25.8,24,28
2026-05-03,09:00,12,2051.5,2.051,1027.4,1.027,-25.4,-0.025,1049.5,1.05,0.0,0.0,31.5,28,35
2026-05-03,10:00,12,3519.8,3.52,2056.9,2.057,-40.0,-0.04,1502.9,1.503,0.0,0.0,42.6,36,50
2026-05-03,11:00,12,4582.1,4.582,3181.6,3.182,-33.5,-0.034,1434.0,1.434,0.0,0.0,60.9,51,71
2026-05-03,12:00,12,4443.2,4.443,2810.5,2.811,-44.0,-0.044,1676.8,1.677,0.0,0.0,82.5,73,91
2026-05-03,13:00,12,4154.8,4.155,1322.9,1.323,998.2,0.998,1833.8,1.834,0.0,0.0,97.5,93,100
2026-05-03,14:00,12,3164.3,3.164,0.0,0.0,1359.9,1.36,1804.4,1.804,0.0,0.0,100.0,100,100
2026-05-03,15:00,11,1901.6,1.743,-125.2,-0.115,143.3,0.131,1883.5,1.727,0.0,0.0,99.8,99,100
2026-05-03,16:00,12,898.7,0.899,-846.1,-0.846,-48.0,-0.048,1792.8,1.793,0.0,0.0,96.3,93,99
2026-05-03,17:00,12,286.1,0.286,-1242.1,-1.242,-48.2,-0.048,1576.3,1.576,0.0,0.0,88.8,85,93
2026-05-03,18:00,12,16.2,0.016,-1777.2,-1.777,-69.8,-0.07,1863.1,1.863,0.0,0.0,77.9,72,84
2026-05-03,19:00,12,0.0,0.0,-1511.3,-1.511,-111.8,-0.112,1623.2,1.623,0.0,0.0,65.7,61,71
2026-05-03,20:00,11,0.0,0.0,-1874.3,-1.718,-133.9,-0.123,2008.2,1.841,0.0,0.0,52.7,48,59
2026-05-03,21:00,12,0.0,0.0,-1309.2,-1.309,-120.1,-0.12,1429.2,1.429,0.0,0.0,42.3,38,47
2026-05-03,22:00,12,0.0,0.0,-1324.4,-1.324,-127.0,-0.127,1451.4,1.451,0.0,0.0,32.9,29,37
2026-05-03,23:00,12,0.0,0.0,-1118.3,-1.118,-282.8,-0.283,1401.2,1.401,0.0,0.0,23.7,21,28
2026-05-04,00:00,12,0.0,0.0,0.0,0.0,-1377.5,-1.377,1377.5,1.377,0.0,0.0,21.0,21,21
2026-05-04,01:00,12,0.0,0.0,2.5,0.003,-1186.4,-1.186,1183.9,1.184,0.0,0.0,21.0,21,21
2026-05-04,02:00,12,0.0,0.0,0.0,0.0,-1445.2,-1.445,1445.2,1.445,0.0,0.0,21.0,21,21
2026-05-04,03:00,12,0.0,0.0,0.0,0.0,-1578.2,-1.578,1578.2,1.578,0.0,0.0,21.0,21,21
2026-05-04,04:00,12,0.0,0.0,0.0,0.0,-1606.5,-1.607,1606.5,1.607,0.0,0.0,21.0,21,21
2026-05-04,05:00,12,9.5,0.009,0.0,0.0,-1389.8,-1.39,1399.2,1.399,0.0,0.0,21.0,21,21
2026-05-04,06:00,12,410.7,0.411,26.5,0.026,-517.0,-0.517,901.2,0.901,0.0,0.0,21.0,21,21
2026-05-04,07:00,12,968.5,0.969,97.4,0.097,-423.7,-0.424,1294.8,1.295,0.0,0.0,21.6,21,22
2026-05-04,08:00,12,1370.7,1.371,206.8,0.207,-350.7,-0.351,1514.6,1.515,0.0,0.0,22.8,22,23
2026-05-04,09:00,12,2377.9,2.378,813.1,0.813,-40.4,-0.04,1605.2,1.605,0.0,0.0,24.7,23,28
2026-05-04,10:00,12,3550.0,3.55,1421.5,1.421,-106.9,-0.107,2235.4,2.235,0.0,0.0,32.8,28,38
2026-05-04,11:00,12,4185.6,4.186,2133.1,2.133,-64.8,-0.065,2117.3,2.117,0.0,0.0,46.5,39,53
2026-05-04,12:00,12,4507.1,4.507,2228.6,2.229,-71.7,-0.072,2350.2,2.35,0.0,0.0,61.8,54,69
2026-05-04,13:00,12,3917.4,3.917,1710.2,1.71,-52.4,-0.052,2259.7,2.26,0.0,0.0,76.3,70,81
2026-05-04,14:00,12,3046.2,3.046,719.8,0.72,-49.7,-0.05,2376.1,2.376,0.0,0.0,83.8,81,86
2026-05-04,15:00,12,1932.2,1.932,-428.8,-0.429,-60.6,-0.061,2421.5,2.421,0.0,0.0,84.8,83,86
2026-05-04,16:00,12,584.2,0.584,-1745.5,-1.746,-63.3,-0.063,2393.1,2.393,0.0,0.0,77.3,71,83
2026-05-04,17:00,12,319.1,0.319,-1607.9,-1.608,-55.1,-0.055,1982.1,1.982,0.0,0.0,65.1,60,70
2026-05-04,18:00,12,17.5,0.018,-1736.6,-1.737,-67.2,-0.067,1821.2,1.821,0.0,0.0,52.5,47,58
2026-05-04,19:00,12,0.0,0.0,-1589.2,-1.589,-106.4,-0.106,1695.6,1.696,0.0,0.0,40.1,35,46
2026-05-04,20:00,12,0.0,0.0,-1349.7,-1.35,-107.7,-0.108,1457.3,1.457,0.0,0.0,29.0,24,34
2026-05-04,21:00,12,0.0,0.0,-394.1,-0.394,-975.1,-0.975,1369.2,1.369,0.0,0.0,21.3,20,23
2026-05-04,22:00,12,0.0,0.0,3.0,0.003,-1391.2,-1.391,1388.2,1.388,0.0,0.0,21.0,21,21
2026-05-04,23:00,12,0.0,0.0,2.9,0.003,-1266.4,-1.266,1263.5,1.264,0.0,0.0,21.0,21,21
2026-05-05,00:00,12,0.0,0.0,0.0,0.0,-1167.6,-1.168,1167.6,1.168,0.0,0.0,21.0,21,21
2026-05-05,01:00,12,0.0,0.0,0.0,0.0,-1668.9,-1.669,1668.9,1.669,0.0,0.0,21.0,21,21
2026-05-05,02:00,12,0.0,0.0,1.2,0.001,-1548.2,-1.548,1546.9,1.547,0.0,0.0,21.0,21,21
2026-05-05,03:00,12,0.0,0.0,0.0,0.0,-1434.5,-1.435,1434.5,1.435,0.0,0.0,21.0,21,21
2026-05-05,04:00,12,0.0,0.0,3.8,0.004,-1391.2,-1.391,1387.3,1.387,0.0,0.0,21.0,21,21
2026-05-05,05:00,12,17.1,0.017,3.8,0.004,-1025.2,-1.025,1038.5,1.038,0.0,0.0,21.0,21,21
2026-05-05,06:00,12,425.0,0.425,0.0,0.0,-568.7,-0.569,993.7,0.994,0.0,0.0,21.0,21,21
2026-05-05,07:00,12,1210.8,1.211,143.8,0.144,-299.0,-0.299,1365.9,1.366,0.0,0.0,21.7,21,22
2026-05-05,08:00,12,2195.2,2.195,878.4,0.878,-42.8,-0.043,1359.5,1.359,0.0,0.0,24.9,22,28
2026-05-05,09:00,12,2900.4,2.9,1109.5,1.109,-48.2,-0.048,1839.2,1.839,0.0,0.0,31.6,28,35
2026-05-05,10:00,12,2902.8,2.903,1297.2,1.297,-305.8,-0.306,1911.3,1.911,0.0,0.0,40.5,36,45
2026-05-05,11:00,12,3333.0,3.333,1303.0,1.303,-79.8,-0.08,2109.8,2.11,0.0,0.0,50.5,45,57
2026-05-05,12:00,12,4641.4,4.641,2521.1,2.521,-71.7,-0.072,2192.0,2.192,0.0,0.0,65.1,59,71
2026-05-05,13:00,12,4231.8,4.232,2060.2,2.06,-57.9,-0.058,2229.6,2.23,0.0,0.0,79.8,73,86
2026-05-05,14:00,12,3312.1,3.312,1154.1,1.154,-56.5,-0.057,2214.5,2.215,0.0,0.0,90.7,87,94
2026-05-05,15:00,12,1930.1,1.93,166.0,0.166,-49.7,-0.05,1813.8,1.814,0.0,0.0,95.2,94,96
2026-05-05,16:00,12,966.8,0.967,-1026.2,-1.026,-52.5,-0.052,2045.6,2.046,0.0,0.0,91.7,88,95
2026-05-05,17:00,12,239.6,0.24,-1563.4,-1.563,-51.1,-0.051,1854.1,1.854,0.0,0.0,81.5,76,87
2026-05-05,18:00,12,17.8,0.018,-1607.0,-1.607,-57.8,-0.058,1682.5,1.683,0.0,0.0,70.5,65,76
2026-05-05,19:00,12,0.0,0.0,-1273.1,-1.273,-105.0,-0.105,1378.1,1.378,0.0,0.0,60.2,56,64
2026-05-05,20:00,12,0.0,0.0,-1152.2,-1.152,-105.0,-0.105,1257.2,1.257,0.0,0.0,50.9,47,55
2026-05-05,21:00,12,0.0,0.0,-1427.9,-1.428,-114.7,-0.115,1542.6,1.543,0.0,0.0,41.2,36,46
2026-05-05,22:00,12,0.0,0.0,-1558.8,-1.559,-113.2,-0.113,1671.9,1.672,0.0,0.0,29.2,25,35
2026-05-05,23:00,12,0.0,0.0,-660.5,-0.66,-1127.0,-1.127,1787.5,1.788,0.0,0.0,21.5,21,24
2026-05-06,00:00,12,0.0,0.0,4.7,0.005,-1189.2,-1.189,1184.5,1.185,0.0,0.0,21.0,21,21
2026-05-06,01:00,12,0.0,0.0,0.0,0.0,-1488.6,-1.489,1488.6,1.489,0.0,0.0,21.0,21,21
2026-05-06,02:00,12,0.0,0.0,0.0,0.0,-967.0,-0.967,967.0,0.967,0.0,0.0,21.0,21,21
2026-05-06,03:00,12,0.0,0.0,0.0,0.0,-1220.3,-1.22,1220.3,1.22,0.0,0.0,21.0,21,21
2026-05-06,04:00,12,0.0,0.0,0.0,0.0,-1156.7,-1.157,1156.7,1.157,0.0,0.0,21.0,21,21
2026-05-06,05:00,12,14.6,0.015,0.0,0.0,-983.3,-0.983,997.9,0.998,0.0,0.0,21.0,21,21
2026-05-06,06:00,12,413.4,0.413,17.2,0.017,-853.2,-0.853,1249.4,1.249,0.0,0.0,21.0,21,21
2026-05-06,07:00,12,1174.7,1.175,156.5,0.157,-221.7,-0.222,1239.8,1.24,0.0,0.0,21.5,21,23
2026-05-06,08:00,12,1930.7,1.931,414.5,0.415,-262.6,-0.263,1778.8,1.779,0.0,0.0,23.8,23,26
2026-05-06,09:00,12,2711.2,2.711,1361.3,1.361,-33.7,-0.034,1383.5,1.383,0.0,0.0,30.0,26,34
2026-05-06,10:00,12,3359.1,3.359,1630.8,1.631,-36.2,-0.036,1764.5,1.764,0.0,0.0,40.1,35,45
2026-05-06,11:00,12,3983.2,3.983,2324.2,2.324,-28.0,-0.028,1687.0,1.687,0.0,0.0,53.7,46,62
2026-05-06,12:00,12,4065.9,4.066,2730.0,2.73,-22.8,-0.023,1358.8,1.359,0.0,0.0,73.7,64,84
2026-05-06,13:00,12,3839.1,3.839,1990.9,1.991,479.8,0.48,1368.3,1.368,0.0,0.0,92.7,85,99
2026-05-06,14:00,12,3240.9,3.241,251.8,0.252,1578.2,1.578,1411.0,1.411,0.0,0.0,99.8,99,100
2026-05-06,15:00,12,1936.1,1.936,-9.3,-0.009,595.9,0.596,1349.5,1.349,0.0,0.0,100.0,100,100
2026-05-06,16:00,12,864.2,0.864,-1329.2,-1.329,-42.9,-0.043,2236.3,2.236,0.0,0.0,96.1,91,100
2026-05-06,17:00,12,240.0,0.24,-1968.7,-1.969,-45.5,-0.045,2254.2,2.254,0.0,0.0,83.0,76,90
2026-05-06,18:00,12,13.5,0.013,-1968.4,-1.968,-45.7,-0.046,2027.6,2.028,0.0,0.0,69.5,64,76
2026-05-06,19:00,12,0.0,0.0,-2198.0,-2.198,-103.8,-0.104,2301.8,2.302,0.0,0.0,55.1,48,62
2026-05-06,20:00,12,0.0,0.0,-1553.4,-1.553,-113.1,-0.113,1666.5,1.667,0.0,0.0,42.3,37,47
2026-05-06,21:00,12,0.0,0.0,-1233.2,-1.233,-120.1,-0.12,1353.3,1.353,0.0,0.0,31.7,27,36
2026-05-06,22:00,12,0.0,0.0,-973.7,-0.974,-548.4,-0.548,1522.1,1.522,0.0,0.0,22.2,21,26
2026-05-06,23:00,12,0.0,0.0,3.0,0.003,-1019.9,-1.02,1016.9,1.017,0.0,0.0,21.0,21,21
2026-05-07,00:00,12,0.0,0.0,1.7,0.002,-1164.8,-1.165,1163.1,1.163,0.0,0.0,21.0,21,21
2026-05-07,01:00,12,0.0,0.0,0.0,0.0,-994.0,-0.994,994.0,0.994,0.0,0.0,21.0,21,21
2026-05-07,02:00,12,0.0,0.0,1.7,0.002,-1055.0,-1.055,1053.3,1.053,0.0,0.0,21.0,21,21
2026-05-07,03:00,12,0.0,0.0,0.0,0.0,-931.8,-0.932,931.8,0.932,0.0,0.0,21.0,21,21
2026-05-07,04:00,12,0.0,0.0,3.3,0.003,-942.5,-0.943,939.2,0.939,0.0,0.0,21.0,21,21
2026-05-07,05:00,12,13.9,0.014,2.2,0.002,-1007.5,-1.008,1019.2,1.019,0.0,0.0,21.0,21,21
2026-05-07,06:00,12,421.2,0.421,1.7,0.002,-415.7,-0.416,835.2,0.835,0.0,0.0,21.0,21,21
2026-05-07,07:00,12,1232.8,1.233,119.4,0.119,-139.2,-0.139,1252.6,1.253,0.0,0.0,21.8,21,22
2026-05-07,08:00,12,2049.2,2.049,813.2,0.813,-38.9,-0.039,1274.9,1.275,0.0,0.0,24.8,23,27
2026-05-07,09:00,12,2698.9,2.699,874.5,0.875,-35.1,-0.035,1859.5,1.859,0.0,0.0,30.9,28,34
2026-05-07,10:00,12,3764.9,3.765,1919.2,1.919,-60.6,-0.061,1906.2,1.906,0.0,0.0,39.7,35,45
2026-05-07,11:00,12,2835.9,2.836,637.8,0.638,-67.3,-0.067,2265.5,2.265,0.0,0.0,50.1,46,53
2026-05-07,12:00,12,3784.9,3.785,1756.2,1.756,-42.8,-0.043,2071.6,2.072,0.0,0.0,61.8,55,68
2026-05-07,13:00,12,4148.5,4.149,1775.1,1.775,-58.0,-0.058,2431.4,2.431,0.0,0.0,76.1,70,81
2026-05-07,14:00,12,3217.3,3.217,855.8,0.856,-52.8,-0.053,2414.3,2.414,0.0,0.0,85.3,82,87
2026-05-07,15:00,12,1929.2,1.929,-39.4,-0.039,-48.5,-0.049,2017.1,2.017,0.0,0.0,87.7,87,89
2026-05-07,16:00,12,841.5,0.842,-1613.7,-1.614,-60.8,-0.061,2515.9,2.516,0.0,0.0,81.8,76,86
2026-05-07,17:00,12,242.5,0.242,-2636.8,-2.637,-38.8,-0.039,2918.1,2.918,0.0,0.0,66.9,58,75
2026-05-07,18:00,12,17.5,0.018,-2324.6,-2.325,-55.1,-0.055,2397.2,2.397,0.0,0.0,49.6,42,57
2026-05-07,19:00,12,0.0,0.0,-1773.3,-1.773,-113.0,-0.113,1886.3,1.886,0.0,0.0,34.2,28,41
2026-05-07,20:00,12,0.0,0.0,-1030.4,-1.03,-528.1,-0.528,1558.5,1.558,0.0,0.0,23.2,20,28
2026-05-07,21:00,12,0.0,0.0,1.7,0.002,-1593.2,-1.593,1591.5,1.592,0.0,0.0,21.0,21,21
2026-05-07,22:00,12,0.0,0.0,0.0,0.0,-1634.9,-1.635,1634.9,1.635,0.0,0.0,21.0,21,21
2026-05-07,23:00,12,0.0,0.0,0.0,0.0,-1322.1,-1.322,1322.1,1.322,0.0,0.0,21.0,21,21
2026-05-08,00:00,12,0.0,0.0,0.0,0.0,-1324.7,-1.325,1324.7,1.325,0.0,0.0,21.0,21,21
2026-05-08,01:00,12,0.0,0.0,0.0,0.0,-1125.5,-1.125,1125.5,1.125,0.0,0.0,21.0,21,21
2026-05-08,02:00,12,0.0,0.0,4.3,0.004,-1374.8,-1.375,1370.4,1.37,0.0,0.0,21.0,21,21
2026-05-08,03:00,12,0.0,0.0,0.0,0.0,-1805.8,-1.806,1805.8,1.806,0.0,0.0,21.0,21,21
2026-05-08,04:00,12,0.0,0.0,0.0,0.0,-1202.7,-1.203,1202.7,1.203,0.0,0.0,21.2,21,22
2026-05-08,05:00,12,8.1,0.008,0.0,0.0,-1205.5,-1.206,1213.6,1.214,0.0,0.0,22.0,22,22
2026-05-08,06:00,12,294.1,0.294,1.7,0.002,-847.8,-0.848,1140.2,1.14,0.0,0.0,22.0,22,22
2026-05-08,07:00,12,1183.2,1.183,106.5,0.106,-197.2,-0.197,1273.9,1.274,0.0,0.0,22.0,22,22
2026-05-08,08:00,12,1808.0,1.808,402.9,0.403,-381.8,-0.382,1786.9,1.787,0.0,0.0,23.8,23,25
2026-05-08,09:00,12,2504.2,2.504,978.4,0.978,-76.8,-0.077,1602.6,1.603,0.0,0.0,27.2,25,30
2026-05-08,10:00,12,3141.0,3.141,1370.1,1.37,-52.3,-0.052,1823.2,1.823,0.0,0.0,36.2,31,40
2026-05-08,11:00,12,4307.6,4.308,2464.8,2.465,-56.5,-0.057,1899.2,1.899,0.0,0.0,48.9,41,58
2026-05-08,12:00,12,4564.9,4.565,2639.1,2.639,-44.2,-0.044,1970.0,1.97,0.0,0.0,67.8,59,76
2026-05-08,13:00,12,3936.5,3.937,2258.2,2.258,-33.4,-0.033,1711.8,1.712,0.0,0.0,84.1,77,91
2026-05-08,14:00,12,3189.8,3.19,1215.2,1.215,201.8,0.202,1772.8,1.773,0.0,0.0,97.2,93,100
2026-05-08,15:00,12,1906.4,1.906,-136.1,-0.136,244.2,0.244,1798.3,1.798,0.0,0.0,99.9,99,100
2026-05-08,16:00,12,855.0,0.855,-581.1,-0.581,-14.7,-0.015,1450.8,1.451,0.0,0.0,97.5,95,99
2026-05-08,17:00,12,209.3,0.209,-1949.2,-1.949,-8.0,-0.008,2166.5,2.167,0.0,0.0,88.6,82,95
2026-05-08,18:00,12,11.1,0.011,-2164.7,-2.165,-49.8,-0.05,2225.5,2.226,0.0,0.0,73.0,66,81
2026-05-08,19:00,12,0.0,0.0,-1655.9,-1.656,-109.1,-0.109,1765.0,1.765,0.0,0.0,59.5,54,65
2026-05-08,20:00,12,0.0,0.0,-1419.2,-1.419,-106.4,-0.106,1525.6,1.526,0.0,0.0,48.5,44,53
2026-05-08,21:00,12,0.0,0.0,-1514.5,-1.514,-129.6,-0.13,1644.1,1.644,0.0,0.0,38.0,34,43
2026-05-08,22:00,12,0.0,0.0,-1470.2,-1.47,-131.1,-0.131,1601.2,1.601,0.0,0.0,28.2,24,33
2026-05-08,23:00,12,0.0,0.0,-412.2,-0.412,-1099.8,-1.1,1512.0,1.512,0.0,0.0,21.2,21,23
2026-05-09,00:00,12,0.0,0.0,0.8,0.001,-1174.2,-1.174,1173.3,1.173,0.0,0.0,21.0,21,21
2026-05-09,01:00,12,0.0,0.0,0.0,0.0,-1197.4,-1.197,1197.4,1.197,0.0,0.0,21.0,21,21
2026-05-09,02:00,12,0.0,0.0,0.0,0.0,-571.2,-0.571,571.2,0.571,0.0,0.0,21.0,21,21
2026-05-09,03:00,12,0.0,0.0,0.0,0.0,-571.3,-0.571,571.3,0.571,0.0,0.0,21.0,21,21
2026-05-09,04:00,12,0.0,0.0,0.0,0.0,-536.1,-0.536,536.1,0.536,0.0,0.0,21.0,21,21
2026-05-09,05:00,12,18.7,0.019,1.7,0.002,-690.5,-0.691,707.5,0.708,0.0,0.0,21.0,21,21
2026-05-09,06:00,12,415.7,0.416,29.9,0.03,-181.2,-0.181,567.0,0.567,0.0,0.0,21.0,21,21
2026-05-09,07:00,12,1106.9,1.107,511.4,0.511,-243.8,-0.244,839.2,0.839,0.0,0.0,23.2,22,25
2026-05-09,08:00,12,1297.1,1.297,345.3,0.345,-365.5,-0.365,1317.2,1.317,0.0,0.0,27.4,26,30
2026-05-09,09:00,12,2775.2,2.775,1242.3,1.242,-34.8,-0.035,1567.7,1.568,0.0,0.0,34.6,31,39
2026-05-09,10:00,12,3301.6,3.302,1834.1,1.834,-113.3,-0.113,1580.8,1.581,0.0,0.0,45.0,39,50
2026-05-09,11:00,12,4292.1,4.292,1324.5,1.325,-55.1,-0.055,3022.7,3.023,0.0,0.0,54.9,51,59
2026-05-09,12:00,12,4603.3,4.603,1489.7,1.49,-56.5,-0.057,3170.2,3.17,0.0,0.0,64.8,60,70
2026-05-09,13:00,12,4117.2,4.117,1028.8,1.029,-56.6,-0.057,3145.0,3.145,0.0,0.0,73.7,70,76
2026-05-09,14:00,12,3164.1,3.164,134.7,0.135,-62.0,-0.062,3091.4,3.091,0.0,0.0,77.8,77,78
2026-05-09,15:00,12,1808.9,1.809,-1088.8,-1.089,-52.5,-0.052,2950.2,2.95,0.0,0.0,75.2,71,77
