Date,Hour,Readings,Avg_PV_W,PV_Energy_kWh,Avg_Battery_W,Battery_Energy_kWh,Avg_Grid_W,Grid_Energy_kWh,Avg_GridLoad_W,GridLoad_Energy_kWh,Avg_BackupLoad_W,BackupLoad_Energy_kWh,Avg_SOC_Pct,Min_SOC_Pct,Max_SOC_Pct
2026-06-03,03:00,12,0.0,0.0,0.0,0.0,-528.1,-0.528,528.1,0.528,0.0,0.0,11.0,11,11
2026-06-03,04:00,12,0.0,0.0,0.0,0.0,-479.1,-0.479,479.1,0.479,0.0,0.0,11.0,11,11
2026-06-03,05:00,12,14.1,0.014,0.0,0.0,-1063.1,-1.063,1077.2,1.077,0.0,0.0,11.0,11,11
2026-06-03,06:00,12,231.3,0.231,4.7,0.005,-789.6,-0.79,1016.2,1.016,0.0,0.0,11.0,11,11
2026-06-03,07:00,12,897.8,0.898,195.2,0.195,-156.8,-0.157,859.5,0.86,0.0,0.0,11.6,11,13
2026-06-03,08:00,12,2602.5,2.603,1743.6,1.744,-21.3,-0.021,880.2,0.88,0.0,0.0,18.7,13,25
2026-06-03,09:00,12,3145.3,3.145,1725.3,1.725,-47.0,-0.047,1467.0,1.467,0.0,0.0,30.8,26,37
2026-06-03,10:00,12,4249.9,4.25,2970.0,2.97,-44.3,-0.044,1324.2,1.324,0.0,0.0,46.8,38,56
2026-06-03,11:00,11,3455.5,3.167,1638.9,1.502,-30.7,-0.028,1847.3,1.693,0.0,0.0,63.2,58,67
2026-06-03,12:00,12,2407.0,2.407,626.3,0.626,-24.1,-0.024,1804.8,1.805,0.0,0.0,69.8,67,72
2026-06-03,13:00,12,1454.3,1.454,-391.6,-0.392,-30.7,-0.031,1876.6,1.877,0.0,0.0,69.1,67,70
2026-06-03,14:00,12,899.2,0.899,-404.3,-0.404,-40.1,-0.04,1343.6,1.344,0.0,0.0,65.7,64,67
2026-06-03,15:00,12,590.2,0.59,-629.8,-0.63,-29.3,-0.029,1249.4,1.249,0.0,0.0,62.1,60,64
2026-06-03,16:00,12,573.5,0.574,-473.2,-0.473,-20.0,-0.02,1066.8,1.067,0.0,0.0,58.1,57,59
2026-06-03,17:00,12,281.9,0.282,-781.1,-0.781,-17.4,-0.017,1080.4,1.08,0.0,0.0,53.8,51,56
2026-06-03,18:00,12,14.3,0.014,-1306.2,-1.306,-32.2,-0.032,1352.8,1.353,0.0,0.0,45.8,42,51
2026-06-03,19:00,11,0.0,0.0,-1033.1,-0.947,-98.5,-0.09,1131.5,1.037,0.0,0.0,37.8,35,41
2026-06-03,20:00,12,0.0,0.0,-1257.3,-1.257,-97.0,-0.097,1354.3,1.354,0.0,0.0,27.8,24,33
2026-06-03,21:00,11,0.0,0.0,-1282.8,-1.176,-105.8,-0.097,1388.6,1.273,0.0,0.0,19.4,16,23
2026-06-03,22:00,11,0.0,0.0,-700.0,-0.642,-413.3,-0.379,1113.3,1.02,0.0,0.0,12.2,10,15
2026-06-03,23:00,12,0.0,0.0,0.0,0.0,-887.0,-0.887,887.0,0.887,0.0,0.0,11.0,11,11
2026-06-04,00:00,12,0.0,0.0,3.8,0.004,-809.7,-0.81,805.9,0.806,0.0,0.0,11.0,11,11
2026-06-04,01:00,12,0.0,0.0,0.0,0.0,-1002.2,-1.002,1002.2,1.002,0.0,0.0,11.0,11,11
2026-06-04,02:00,12,0.0,0.0,0.0,0.0,-945.4,-0.945,945.4,0.945,0.0,0.0,11.0,11,11
2026-06-04,03:00,12,0.0,0.0,0.0,0.0,-721.7,-0.722,721.7,0.722,0.0,0.0,11.0,11,11
2026-06-04,04:00,12,0.0,0.0,0.0,0.0,-705.3,-0.705,705.3,0.705,0.0,0.0,11.0,11,11
2026-06-04,05:00,12,19.8,0.02,6.2,0.006,-620.2,-0.62,633.8,0.634,0.0,0.0,11.0,11,11
2026-06-04,06:00,12,369.5,0.369,21.1,0.021,-282.7,-0.283,631.1,0.631,0.0,0.0,11.0,11,11
2026-06-04,07:00,12,721.6,0.722,141.8,0.142,-268.1,-0.268,847.8,0.848,0.0,0.0,11.6,11,12
2026-06-04,08:00,12,1888.7,1.889,1114.8,1.115,-24.0,-0.024,797.9,0.798,0.0,0.0,15.6,13,19
2026-06-04,09:00,12,2503.2,2.503,481.2,0.481,-3004.8,-3.005,5026.8,5.027,0.0,0.0,22.2,20,23
2026-06-04,10:00,12,2823.8,2.824,47.7,0.048,-5282.7,-5.283,8058.8,8.059,0.0,0.0,23.0,23,23
2026-06-04,11:00,12,2353.8,2.354,597.7,0.598,-102.5,-0.103,1858.6,1.859,0.0,0.0,25.3,23,27
2026-06-04,12:00,12,1782.5,1.782,277.5,0.278,-127.0,-0.127,1632.0,1.632,0.0,0.0,28.1,27,29
2026-06-04,13:00,12,1149.2,1.149,135.8,0.136,-311.1,-0.311,1324.4,1.324,0.0,0.0,29.8,29,30
2026-06-04,14:00,12,993.6,0.994,13.1,0.013,-319.3,-0.319,1299.8,1.3,0.0,0.0,30.0,30,30
2026-06-04,15:00,12,847.9,0.848,13.2,0.013,-315.2,-0.315,1150.0,1.15,0.0,0.0,30.0,30,30
2026-06-04,16:00,12,890.4,0.89,-245.1,-0.245,-41.6,-0.042,1177.1,1.177,0.0,0.0,30.3,29,31
2026-06-04,17:00,12,390.8,0.391,-2173.7,-2.174,-1414.2,-1.414,3978.7,3.979,0.0,0.0,22.8,10,29
2026-06-04,18:00,12,26.2,0.026,0.4,0.0,-8672.0,-8.672,8697.8,8.698,0.0,0.0,10.9,10,11
2026-06-04,19:00,12,0.0,0.0,3.3,0.003,-8319.2,-8.319,8315.8,8.316,0.0,0.0,11.0,11,11
2026-06-04,20:00,11,0.0,0.0,0.0,0.0,-2358.8,-2.162,2358.8,2.162,0.0,0.0,11.0,11,11
2026-06-04,21:00,12,0.0,0.0,6.8,0.007,-1494.1,-1.494,1487.2,1.487,0.0,0.0,11.0,11,11
2026-06-04,22:00,12,0.0,0.0,1.7,0.002,-1242.0,-1.242,1240.3,1.24,0.0,0.0,11.0,11,11
2026-06-04,23:00,12,0.0,0.0,0.0,0.0,-1178.2,-1.178,1178.2,1.178,0.0,0.0,11.0,11,11
2026-06-05,00:00,12,0.0,0.0,1.7,0.002,-1083.5,-1.084,1081.8,1.082,0.0,0.0,11.0,11,11
2026-06-05,01:00,12,0.0,0.0,0.0,0.0,-960.2,-0.96,960.2,0.96,0.0,0.0,11.0,11,11
2026-06-05,02:00,12,0.0,0.0,0.0,0.0,-586.3,-0.586,586.3,0.586,0.0,0.0,11.4,11,12
2026-06-05,03:00,12,0.0,0.0,0.0,0.0,-506.3,-0.506,506.3,0.506,0.0,0.0,12.0,12,12
2026-06-05,04:00,12,0.0,0.0,0.0,0.0,-464.4,-0.464,464.4,0.464,0.0,0.0,12.0,12,12
2026-06-05,05:00,12,3.7,0.004,9.0,0.009,-960.2,-0.96,954.9,0.955,0.0,0.0,12.0,12,12
2026-06-05,06:00,12,90.1,0.09,0.0,0.0,-340.9,-0.341,431.0,0.431,0.0,0.0,12.0,12,12
2026-06-05,07:00,12,279.1,0.279,0.0,0.0,-414.0,-0.414,693.1,0.693,0.0,0.0,12.0,12,12
2026-06-05,08:00,12,761.8,0.762,55.9,0.056,-259.8,-0.26,965.8,0.966,0.0,0.0,12.1,12,13
2026-06-05,09:00,12,1442.5,1.443,577.6,0.578,-124.4,-0.124,989.3,0.989,0.0,0.0,13.9,13,16
2026-06-05,10:00,12,1089.3,1.089,516.0,0.516,-45.9,-0.046,619.2,0.619,0.0,0.0,18.4,16,20
2026-06-05,11:00,12,593.7,0.594,2.2,0.002,-723.1,-0.723,1314.6,1.315,0.0,0.0,20.0,20,20
2026-06-05,12:00,12,736.5,0.737,1.2,0.001,-429.0,-0.429,1164.2,1.164,0.0,0.0,20.0,20,20
2026-06-05,13:00,12,938.0,0.938,145.5,0.145,-131.2,-0.131,923.7,0.924,0.0,0.0,20.8,20,21
2026-06-05,14:00,12,560.8,0.561,1.2,0.001,-471.0,-0.471,1030.6,1.031,0.0,0.0,21.0,21,21
2026-06-05,15:00,12,249.6,0.25,0.0,0.0,-610.6,-0.611,860.2,0.86,0.0,0.0,21.0,21,21
2026-06-05,16:00,12,203.2,0.203,1.8,0.002,-536.1,-0.536,737.6,0.738,0.0,0.0,21.0,21,21
2026-06-05,17:00,12,103.2,0.103,0.0,0.0,-698.7,-0.699,801.9,0.802,0.0,0.0,21.0,21,21
2026-06-05,18:00,12,10.1,0.01,0.0,0.0,-839.7,-0.84,849.8,0.85,0.0,0.0,21.8,21,22
2026-06-05,19:00,11,0.0,0.0,0.0,0.0,-821.4,-0.753,821.4,0.753,0.0,0.0,22.0,22,22
2026-06-05,20:00,12,0.0,0.0,0.0,0.0,-681.1,-0.681,681.1,0.681,0.0,0.0,22.0,22,22
2026-06-05,21:00,11,0.0,0.0,0.0,0.0,-842.0,-0.772,842.0,0.772,0.0,0.0,22.0,22,22
2026-06-05,22:00,12,0.0,0.0,0.0,0.0,-793.6,-0.794,793.6,0.794,0.0,0.0,22.0,22,22
2026-06-05,23:00,10,0.0,0.0,0.0,0.0,-845.1,-0.704,845.1,0.704,0.0,0.0,22.0,22,22
2026-06-06,00:00,12,0.0,0.0,0.0,0.0,-995.5,-0.996,995.5,0.996,0.0,0.0,22.0,22,22
2026-06-06,01:00,12,0.0,0.0,0.0,0.0,-897.9,-0.898,897.9,0.898,0.0,0.0,22.0,22,22
2026-06-06,02:00,12,0.0,0.0,4.2,0.004,-526.7,-0.527,522.4,0.522,0.0,0.0,22.0,22,22
2026-06-06,03:00,12,0.0,0.0,12.1,0.012,-411.5,-0.412,399.4,0.399,0.0,0.0,22.0,22,22
2026-06-06,04:00,12,0.0,0.0,5.5,0.005,-552.2,-0.552,546.7,0.547,0.0,0.0,22.0,22,22
2026-06-06,05:00,12,21.5,0.022,0.0,0.0,-378.6,-0.379,400.1,0.4,0.0,0.0,22.0,22,22
2026-06-06,06:00,12,116.3,0.116,0.0,0.0,-254.2,-0.254,370.6,0.371,0.0,0.0,22.0,22,22
2026-06-06,07:00,12,337.7,0.338,76.1,0.076,-83.8,-0.084,345.3,0.345,0.0,0.0,23.0,23,23
2026-06-06,08:00,12,999.9,1.0,424.8,0.425,-58.2,-0.058,633.3,0.633,0.0,0.0,24.2,23,26
2026-06-06,09:00,12,1244.8,1.245,0.0,0.0,-6924.9,-6.925,8169.8,8.17,0.0,0.0,26.0,26,26
2026-06-06,10:00,12,1073.2,1.073,0.0,0.0,-7080.8,-7.081,8153.9,8.154,0.0,0.0,26.0,26,26
2026-06-06,11:00,12,1669.2,1.669,264.3,0.264,-3576.8,-3.577,4981.7,4.982,0.0,0.0,27.0,26,29
2026-06-06,12:00,12,1869.5,1.869,722.7,0.723,-2.7,-0.003,1149.5,1.149,0.0,0.0,31.5,29,33
2026-06-06,13:00,12,1364.4,1.364,153.4,0.153,-20.0,-0.02,1231.0,1.231,0.0,0.0,33.7,33,35
2026-06-06,14:00,12,1529.0,1.529,410.1,0.41,-14.7,-0.015,1133.6,1.134,0.0,0.0,36.4,35,37
2026-06-06,15:00,12,1403.8,1.404,246.2,0.246,-6.7,-0.007,1164.2,1.164,0.0,0.0,38.2,38,39
2026-06-06,16:00,12,691.1,0.691,-377.0,-0.377,-10.7,-0.011,1078.8,1.079,0.0,0.0,38.3,37,39
2026-06-06,17:00,12,331.2,0.331,-3359.2,-3.359,-4882.8,-4.883,8573.2,8.573,0.0,0.0,15.8,10,32
2026-06-06,18:00,12,22.8,0.023,0.0,0.0,-7890.9,-7.891,7913.7,7.914,0.0,0.0,11.0,11,11
2026-06-06,19:00,12,0.0,0.0,1.2,0.001,-2072.7,-2.073,2071.4,2.071,0.0,0.0,11.0,11,11
2026-06-06,20:00,12,0.0,0.0,0.0,0.0,-956.2,-0.956,956.2,0.956,0.0,0.0,11.0,11,11
2026-06-06,21:00,11,0.0,0.0,1.8,0.002,-816.9,-0.749,815.1,0.747,0.0,0.0,11.0,11,11
2026-06-06,22:00,12,0.0,0.0,3.0,0.003,-763.8,-0.764,760.8,0.761,0.0,0.0,11.0,11,11
2026-06-06,23:00,11,0.0,0.0,0.0,0.0,-710.6,-0.651,710.6,0.651,0.0,0.0,11.0,11,11
2026-06-07,00:00,12,0.0,0.0,0.0,0.0,-636.4,-0.636,636.4,0.636,0.0,0.0,11.0,11,11
2026-06-07,01:00,12,0.0,0.0,0.0,0.0,-792.3,-0.792,792.3,0.792,0.0,0.0,11.0,11,11
2026-06-07,02:00,12,0.0,0.0,0.4,0.0,-522.6,-0.523,522.2,0.522,0.0,0.0,11.9,11,12
2026-06-07,03:00,12,0.0,0.0,2.2,0.002,-691.9,-0.692,689.8,0.69,0.0,0.0,12.0,12,12
2026-06-07,04:00,12,0.0,0.0,0.0,0.0,-515.9,-0.516,515.9,0.516,0.0,0.0,12.0,12,12
2026-06-07,05:00,12,23.0,0.023,1.7,0.002,-472.4,-0.472,493.8,0.494,0.0,0.0,12.0,12,12
2026-06-07,06:00,12,468.0,0.468,84.6,0.085,-170.5,-0.171,553.9,0.554,0.0,0.0,12.0,12,12
2026-06-07,07:00,12,1461.0,1.461,1040.5,1.04,0.0,0.0,420.5,0.42,0.0,0.0,15.2,13,19
2026-06-07,08:00,12,2344.4,2.344,1357.2,1.357,-392.9,-0.393,1380.1,1.38,0.0,0.0,24.6,20,29
2026-06-07,09:00,12,3030.6,3.031,1633.4,1.633,-5.3,-0.005,1402.5,1.403,0.0,0.0,35.8,30,42
2026-06-07,10:00,12,2958.3,2.958,1743.1,1.743,-12.2,-0.012,1227.4,1.227,0.0,0.0,49.0,43,54
2026-06-07,11:00,12,4271.6,4.272,2751.3,2.751,-6.7,-0.007,1526.9,1.527,0.0,0.0,63.7,54,74
2026-06-07,12:00,12,4830.8,4.831,2860.8,2.861,296.7,0.297,1673.3,1.673,0.0,0.0,85.7,76,95
2026-06-07,13:00,12,4396.7,4.397,759.2,0.759,1872.1,1.872,1765.3,1.765,0.0,0.0,98.9,96,100
2026-06-07,14:00,12,3994.1,3.994,-1723.5,-1.724,1273.5,1.274,4444.1,4.444,0.0,0.0,98.2,90,100
2026-06-07,15:00,12,1777.2,1.777,-6920.7,-6.921,-1536.1,-1.536,10234.0,10.234,0.0,0.0,64.6,40,87
2026-06-07,16:00,12,1354.8,1.355,-3429.6,-3.43,-4548.2,-4.548,9332.5,9.332,0.0,0.0,17.3,10,35
2026-06-07,17:00,12,437.6,0.438,0.0,0.0,-2103.8,-2.104,2541.3,2.541,0.0,0.0,11.0,11,11
2026-06-07,18:00,12,25.0,0.025,2.1,0.002,-1549.6,-1.55,1572.5,1.573,0.0,0.0,11.0,11,11
2026-06-07,19:00,11,0.0,0.0,0.0,0.0,-1597.5,-1.464,1597.5,1.464,0.0,0.0,11.0,11,11
2026-06-07,20:00,11,0.0,0.0,0.0,0.0,-1325.6,-1.215,1325.6,1.215,0.0,0.0,11.0,11,11
2026-06-07,21:00,11,0.0,0.0,3.6,0.003,-1250.1,-1.146,1246.5,1.143,0.0,0.0,11.0,11,11
2026-06-07,22:00,11,0.0,0.0,0.0,0.0,-1309.0,-1.2,1309.0,1.2,0.0,0.0,11.0,11,11
2026-06-07,23:00,12,0.0,0.0,0.0,0.0,-935.8,-0.936,935.8,0.936,0.0,0.0,11.6,11,12
2026-06-08,00:00,12,0.0,0.0,0.0,0.0,-1370.7,-1.371,1370.7,1.371,0.0,0.0,12.0,12,12
2026-06-08,01:00,12,0.0,0.0,0.0,0.0,-1225.8,-1.226,1225.8,1.226,0.0,0.0,12.0,12,12
2026-06-08,02:00,12,0.0,0.0,0.0,0.0,-1021.2,-1.021,1021.2,1.021,0.0,0.0,12.0,12,12
2026-06-08,03:00,12,0.0,0.0,5.1,0.005,-481.8,-0.482,476.8,0.477,0.0,0.0,12.0,12,12
2026-06-08,04:00,12,0.0,0.0,0.0,0.0,-1080.8,-1.081,1080.8,1.081,0.0,0.0,12.0,12,12
2026-06-08,05:00,12,28.2,0.028,1.7,0.002,-660.8,-0.661,687.4,0.687,0.0,0.0,12.0,12,12
2026-06-08,06:00,12,308.9,0.309,0.0,0.0,-541.5,-0.541,850.4,0.85,0.0,0.0,12.0,12,12
2026-06-08,07:00,12,614.1,0.614,22.2,0.022,-328.9,-0.329,920.8,0.921,0.0,0.0,12.3,12,13
2026-06-08,08:00,12,1480.5,1.48,562.3,0.562,-6.7,-0.007,924.8,0.925,0.0,0.0,14.1,13,16
2026-06-08,09:00,12,2754.2,2.754,1180.3,1.18,-48.3,-0.048,1622.2,1.622,0.0,0.0,20.8,17,25
2026-06-08,10:00,12,3548.1,3.548,1994.9,1.995,-48.3,-0.048,1601.5,1.601,0.0,0.0,32.8,26,39
2026-06-08,11:00,12,4185.2,4.185,1789.8,1.79,-64.6,-0.065,2460.0,2.46,0.0,0.0,46.8,41,52
2026-06-08,12:00,12,4563.2,4.563,1878.7,1.879,-49.6,-0.05,2734.1,2.734,0.0,0.0,60.0,53,66
2026-06-08,13:00,12,4264.2,4.264,1832.6,1.833,-52.5,-0.052,2484.2,2.484,0.0,0.0,70.9,66,77
2026-06-08,14:00,12,3493.1,3.493,1478.2,1.478,-52.2,-0.052,2067.1,2.067,0.0,0.0,84.0,79,87
2026-06-08,15:00,12,2437.2,2.437,157.3,0.157,-48.4,-0.048,2328.2,2.328,0.0,0.0,88.8,88,90
2026-06-08,16:00,12,1450.3,1.45,-397.2,-0.397,-57.9,-0.058,1905.5,1.905,0.0,0.0,88.1,86,89
2026-06-08,17:00,12,484.0,0.484,-1239.8,-1.24,-46.9,-0.047,1770.7,1.771,0.0,0.0,82.1,78,86
2026-06-08,18:00,12,32.9,0.033,-1541.5,-1.542,-51.0,-0.051,1625.4,1.625,0.0,0.0,72.2,67,77
2026-06-08,19:00,12,0.0,0.0,-1486.6,-1.487,-102.3,-0.102,1588.9,1.589,0.0,0.0,60.9,56,66
2026-06-08,20:00,11,0.0,0.0,-1262.7,-1.157,-108.6,-0.1,1371.4,1.257,0.0,0.0,51.0,47,55
2026-06-08,21:00,11,0.0,0.0,-1183.2,-1.085,-110.4,-0.101,1293.5,1.186,0.0,0.0,42.0,38,46
2026-06-08,22:00,12,0.0,0.0,-1190.4,-1.19,-116.0,-0.116,1306.4,1.306,0.0,0.0,33.7,30,37
2026-06-08,23:00,11,0.0,0.0,-996.2,-0.913,-108.7,-0.1,1104.9,1.013,0.0,0.0,25.8,22,29
2026-06-09,00:00,12,0.0,0.0,-1027.7,-1.028,-99.7,-0.1,1127.3,1.127,0.0,0.0,18.1,15,21
2026-06-09,01:00,12,0.0,0.0,-662.1,-0.662,-419.6,-0.42,1081.7,1.082,0.0,0.0,11.8,11,14
2026-06-09,02:00,12,0.0,0.0,3.0,0.003,-636.4,-0.636,633.4,0.633,0.0,0.0,11.0,11,11
2026-06-09,03:00,12,0.0,0.0,0.0,0.0,-472.6,-0.473,472.6,0.473,0.0,0.0,11.0,11,11
2026-06-09,04:00,12,0.0,0.0,0.0,0.0,-853.3,-0.853,853.3,0.853,0.0,0.0,11.0,11,11
2026-06-09,05:00,12,44.1,0.044,3.8,0.004,-542.8,-0.543,583.1,0.583,0.0,0.0,11.0,11,11
2026-06-09,06:00,12,568.1,0.568,17.2,0.017,-494.2,-0.494,1045.0,1.045,0.0,0.0,11.0,11,11
2026-06-09,07:00,12,1174.9,1.175,349.5,0.35,-43.2,-0.043,868.6,0.869,0.0,0.0,12.1,11,13
2026-06-09,08:00,12,2549.2,2.549,1630.7,1.631,-8.0,-0.008,926.6,0.927,0.0,0.0,17.8,13,23
2026-06-09,09:00,12,2518.4,2.518,1231.7,1.232,-177.2,-0.177,1463.9,1.464,0.0,0.0,27.7,25,31
2026-06-09,10:00,12,4061.5,4.061,2593.8,2.594,-36.1,-0.036,1503.8,1.504,0.0,0.0,40.0,32,49
2026-06-09,11:00,12,4871.0,4.871,2276.3,2.276,-33.7,-0.034,2628.3,2.628,0.0,0.0,56.2,50,64
2026-06-09,12:00,12,4070.8,4.071,1124.2,1.124,-204.2,-0.204,3150.8,3.151,0.0,0.0,69.8,66,74
2026-06-09,13:00,12,4230.8,4.231,-4277.0,-4.277,-1812.5,-1.812,10320.3,10.32,0.0,0.0,56.8,42,70
2026-06-09,14:00,12,3406.8,3.407,-676.1,-0.676,-506.3,-0.506,4589.2,4.589,0.0,0.0,35.2,32,40
2026-06-09,15:00,12,2184.0,2.184,-78.6,-0.079,-42.9,-0.043,2305.5,2.305,0.0,0.0,37.3,36,38
2026-06-09,16:00,12,1099.8,1.1,-756.1,-0.756,-60.7,-0.061,1916.6,1.917,0.0,0.0,33.6,31,36
2026-06-09,17:00,12,443.5,0.444,-1338.6,-1.339,-49.4,-0.049,1831.5,1.832,0.0,0.0,25.9,21,30
2026-06-09,18:00,12,33.8,0.034,-1408.4,-1.408,-232.7,-0.233,1674.9,1.675,0.0,0.0,15.0,11,20
