Date,Hour,Readings,Avg_PV_W,PV_Energy_kWh,Avg_Battery_W,Battery_Energy_kWh,Avg_Grid_W,Grid_Energy_kWh,Avg_GridLoad_W,GridLoad_Energy_kWh,Avg_BackupLoad_W,BackupLoad_Energy_kWh,Avg_SOC_Pct,Min_SOC_Pct,Max_SOC_Pct
2026-04-02,22:00,12,0.0,0.0,-1294.8,-1.295,-114.5,-0.115,1409.2,1.409,0.0,0.0,40.2,36,45
2026-04-02,23:00,12,0.0,0.0,-1033.8,-1.034,-107.7,-0.108,1141.4,1.141,0.0,0.0,31.4,28,35
2026-04-03,00:00,12,0.0,0.0,-928.2,-0.928,-107.8,-0.108,1036.1,1.036,0.0,0.0,24.8,22,28
2026-04-03,01:00,12,0.0,0.0,-101.5,-0.102,-754.2,-0.754,855.7,0.856,0.0,0.0,20.9,20,21
2026-04-03,02:00,12,0.0,0.0,3.3,0.003,-818.0,-0.818,814.7,0.815,0.0,0.0,21.0,21,21
2026-04-03,03:00,12,0.0,0.0,0.8,0.001,-746.1,-0.746,745.2,0.745,0.0,0.0,21.0,21,21
2026-04-03,04:00,12,0.0,0.0,1.2,0.001,-731.1,-0.731,729.8,0.73,0.0,0.0,21.0,21,21
2026-04-03,05:00,12,2.7,0.003,0.8,0.001,-693.2,-0.693,695.1,0.695,0.0,0.0,21.0,21,21
2026-04-03,06:00,12,272.8,0.273,0.0,0.0,-433.2,-0.433,705.9,0.706,0.0,0.0,21.0,21,21
2026-04-03,07:00,12,1178.1,1.178,348.5,0.349,-12.2,-0.012,841.8,0.842,0.0,0.0,21.8,21,23
2026-04-03,08:00,12,2146.4,2.146,1116.3,1.116,-2.7,-0.003,1032.8,1.033,0.0,0.0,26.5,23,30
2026-04-03,09:00,12,2791.9,2.792,1533.9,1.534,-46.0,-0.046,1304.0,1.304,0.0,0.0,36.4,31,41
2026-04-03,10:00,12,3798.3,3.798,2274.2,2.274,0.0,0.0,1524.1,1.524,0.0,0.0,48.5,42,56
2026-04-03,11:00,12,5000.0,5.0,3594.2,3.594,0.0,0.0,1405.8,1.406,0.0,0.0,67.9,58,79
2026-04-03,12:00,12,5173.7,5.174,2678.5,2.679,839.9,0.84,1655.2,1.655,0.0,0.0,91.2,81,98
2026-04-03,13:00,12,4504.3,4.504,253.3,0.253,2556.5,2.557,1694.5,1.695,0.0,0.0,99.8,99,100
2026-04-03,14:00,12,3495.8,3.496,0.0,0.0,1928.9,1.929,1566.8,1.567,0.0,0.0,100.0,100,100
2026-04-03,15:00,12,2024.0,2.024,-47.6,-0.048,490.1,0.49,1581.5,1.582,0.0,0.0,99.2,99,100
2026-04-03,16:00,12,938.6,0.939,-662.9,-0.663,9.4,0.009,1592.1,1.592,0.0,0.0,97.2,94,99
2026-04-03,17:00,12,227.0,0.227,-1795.1,-1.795,0.0,0.0,2022.1,2.022,0.0,0.0,87.4,82,94
2026-04-03,18:00,12,9.8,0.01,-1802.1,-1.802,0.0,0.0,1811.9,1.812,0.0,0.0,75.2,69,81
2026-04-03,19:00,12,0.0,0.0,-1833.9,-1.834,-16.0,-0.016,1849.9,1.85,0.0,0.0,61.1,55,67
2026-04-03,20:00,12,0.0,0.0,-1485.5,-1.486,-45.7,-0.046,1531.2,1.531,0.0,0.0,48.5,43,54
2026-04-03,21:00,12,0.0,0.0,-1880.7,-1.881,-105.2,-0.105,1985.8,1.986,0.0,0.0,34.8,29,42
2026-04-03,22:00,12,0.0,0.0,-1175.7,-1.176,-217.8,-0.218,1393.4,1.393,0.0,0.0,24.3,20,29
2026-04-03,23:00,12,0.0,0.0,4.2,0.004,-1179.8,-1.18,1175.5,1.175,0.0,0.0,21.0,21,21
2026-04-04,00:00,12,0.0,0.0,0.0,0.0,-1079.4,-1.079,1079.4,1.079,0.0,0.0,21.0,21,21
2026-04-04,01:00,12,0.0,0.0,0.0,0.0,-1040.2,-1.04,1040.2,1.04,0.0,0.0,21.0,21,21
2026-04-04,02:00,12,0.0,0.0,0.0,0.0,-727.1,-0.727,727.1,0.727,0.0,0.0,21.0,21,21
2026-04-04,03:00,12,0.0,0.0,0.0,0.0,-755.5,-0.756,755.5,0.756,0.0,0.0,21.0,21,21
2026-04-04,04:00,12,0.0,0.0,0.0,0.0,-728.5,-0.729,728.5,0.729,0.0,0.0,21.0,21,21
2026-04-04,05:00,12,1.1,0.001,4.2,0.004,-605.2,-0.605,602.2,0.602,0.0,0.0,21.0,21,21
2026-04-04,06:00,12,270.1,0.27,19.0,0.019,-341.1,-0.341,592.2,0.592,0.0,0.0,21.0,21,21
2026-04-04,07:00,12,1172.1,1.172,396.1,0.396,-33.6,-0.034,809.6,0.81,0.0,0.0,22.2,21,24
2026-04-04,08:00,12,2103.9,2.104,988.7,0.989,-52.6,-0.053,1167.8,1.168,0.0,0.0,27.5,24,31
2026-04-04,09:00,12,2854.2,2.854,1336.0,1.336,-105.2,-0.105,1623.4,1.623,0.0,0.0,35.6,32,40
2026-04-04,10:00,12,3191.1,3.191,1484.2,1.484,-45.7,-0.046,1752.5,1.752,0.0,0.0,47.1,41,52
2026-04-04,11:00,12,4353.2,4.353,2768.6,2.769,-48.4,-0.048,1633.1,1.633,0.0,0.0,60.2,52,70
2026-04-04,12:00,12,4882.1,4.882,2731.0,2.731,-68.8,-0.069,2219.8,2.22,0.0,0.0,81.8,72,91
2026-04-04,13:00,12,4367.2,4.367,1295.2,1.295,1160.8,1.161,1911.1,1.911,0.0,0.0,97.3,92,100
2026-04-04,14:00,12,3331.6,3.332,0.0,0.0,1504.8,1.505,1826.8,1.827,0.0,0.0,100.0,100,100
2026-04-04,15:00,12,1986.4,1.986,-46.8,-0.047,452.2,0.452,1581.0,1.581,0.0,0.0,99.7,99,100
2026-04-04,16:00,12,951.8,0.952,-1009.5,-1.01,-34.9,-0.035,1996.2,1.996,0.0,0.0,96.9,93,99
2026-04-04,17:00,12,249.7,0.25,-1531.8,-1.532,-51.3,-0.051,1832.8,1.833,0.0,0.0,86.8,82,92
2026-04-04,18:00,12,10.7,0.011,-1605.4,-1.605,-78.0,-0.078,1694.1,1.694,0.0,0.0,76.6,71,81
2026-04-04,19:00,12,0.0,0.0,-1907.2,-1.907,-109.0,-0.109,2016.2,2.016,0.0,0.0,63.5,57,70
2026-04-04,20:00,12,0.0,0.0,-1606.1,-1.606,-114.5,-0.115,1720.6,1.721,0.0,0.0,51.0,46,56
2026-04-04,21:00,12,0.0,0.0,-1519.9,-1.52,-116.0,-0.116,1635.9,1.636,0.0,0.0,39.7,35,45
2026-04-04,22:00,12,0.0,0.0,-1481.1,-1.481,-120.1,-0.12,1601.2,1.601,0.0,0.0,29.1,25,34
2026-04-04,23:00,12,0.0,0.0,-410.7,-0.411,-1068.7,-1.069,1479.3,1.479,0.0,0.0,21.1,21,22
2026-04-05,00:00,12,0.0,0.0,0.0,0.0,-956.0,-0.956,956.0,0.956,0.0,0.0,21.0,21,21
2026-04-05,01:00,12,0.0,0.0,0.0,0.0,-1025.2,-1.025,1025.2,1.025,0.0,0.0,21.0,21,21
2026-04-05,02:00,12,0.0,0.0,0.0,0.0,-862.6,-0.863,862.6,0.863,0.0,0.0,21.0,21,21
2026-04-05,03:00,12,0.0,0.0,0.0,0.0,-723.1,-0.723,723.1,0.723,0.0,0.0,21.0,21,21
2026-04-05,04:00,12,0.0,0.0,6.4,0.006,-732.6,-0.733,726.2,0.726,0.0,0.0,21.0,21,21
2026-04-05,05:00,12,2.8,0.003,1.2,0.001,-683.9,-0.684,685.4,0.685,0.0,0.0,21.0,21,21
2026-04-05,06:00,12,306.2,0.306,15.7,0.016,-381.6,-0.382,672.2,0.672,0.0,0.0,21.0,21,21
2026-04-05,07:00,12,1136.8,1.137,433.8,0.434,-41.8,-0.042,744.9,0.745,0.0,0.0,22.4,21,24
2026-04-05,08:00,12,2046.8,2.047,964.9,0.965,-40.2,-0.04,1122.2,1.122,0.0,0.0,27.5,24,31
2026-04-05,09:00,12,2706.7,2.707,1514.9,1.515,-57.9,-0.058,1249.7,1.25,0.0,0.0,36.4,31,41
2026-04-05,10:00,12,3376.9,3.377,1389.0,1.389,-45.7,-0.046,2033.6,2.034,0.0,0.0,46.8,42,51
2026-04-05,11:00,12,4702.7,4.703,3148.2,3.148,-40.3,-0.04,1594.8,1.595,0.0,0.0,62.0,53,72
2026-04-05,12:00,12,4933.3,4.933,2612.0,2.612,-67.4,-0.067,2388.8,2.389,0.0,0.0,81.8,74,89
2026-04-05,13:00,12,4310.0,4.31,1462.8,1.463,536.4,0.536,2310.8,2.311,0.0,0.0,95.9,91,100
2026-04-05,14:00,12,3297.6,3.298,0.0,0.0,1190.6,1.191,2107.0,2.107,0.0,0.0,100.0,100,100
2026-04-05,15:00,12,1553.7,1.554,-577.8,-0.578,4.4,0.004,2127.1,2.127,0.0,0.0,98.0,96,100
2026-04-05,16:00,12,955.8,0.956,-1018.1,-1.018,-66.2,-0.066,2040.0,2.04,0.0,0.0,91.8,89,95
2026-04-05,17:00,12,423.2,0.423,-1819.8,-1.82,-62.2,-0.062,2305.2,2.305,0.0,0.0,82.1,76,88
2026-04-05,18:00,12,15.2,0.015,-1818.2,-1.818,-75.3,-0.075,1908.8,1.909,0.0,0.0,68.8,63,75
2026-04-05,19:00,12,0.0,0.0,-1774.7,-1.775,-110.4,-0.11,1885.1,1.885,0.0,0.0,54.3,49,62
2026-04-05,20:00,12,0.0,0.0,-1386.2,-1.386,-111.8,-0.112,1498.0,1.498,0.0,0.0,43.7,39,48
2026-04-05,21:00,12,0.0,0.0,-1198.4,-1.198,-106.4,-0.106,1304.8,1.305,0.0,0.0,34.4,31,38
2026-04-05,22:00,12,0.0,0.0,-1337.8,-1.338,-107.8,-0.108,1445.5,1.446,0.0,0.0,25.6,21,30
2026-04-05,23:00,12,0.0,0.0,3.0,0.003,-1311.1,-1.311,1308.1,1.308,0.0,0.0,21.0,21,21
2026-04-06,00:00,12,0.0,0.0,0.0,0.0,-1009.1,-1.009,1009.1,1.009,0.0,0.0,21.0,21,21
2026-04-06,01:00,12,0.0,0.0,0.0,0.0,-1008.9,-1.009,1008.9,1.009,0.0,0.0,21.0,21,21
2026-04-06,02:00,12,0.0,0.0,0.0,0.0,-1289.5,-1.29,1289.5,1.29,0.0,0.0,21.0,21,21
2026-04-06,03:00,12,0.0,0.0,0.0,0.0,-1033.4,-1.033,1033.4,1.033,0.0,0.0,21.0,21,21
2026-04-06,04:00,12,0.0,0.0,2.9,0.003,-927.7,-0.928,924.8,0.925,0.0,0.0,21.0,21,21
2026-04-06,05:00,12,3.8,0.004,3.3,0.003,-987.3,-0.987,987.8,0.988,0.0,0.0,21.0,21,21
2026-04-06,06:00,12,299.6,0.3,0.0,0.0,-617.3,-0.617,916.9,0.917,0.0,0.0,21.0,21,21
2026-04-06,07:00,12,1170.8,1.171,91.3,0.091,-124.1,-0.124,1203.5,1.204,0.0,0.0,21.3,21,22
2026-04-06,08:00,12,2112.8,2.113,999.1,0.999,-51.1,-0.051,1164.8,1.165,0.0,0.0,25.2,22,29
2026-04-06,09:00,12,2906.6,2.907,1472.8,1.473,-84.8,-0.085,1518.6,1.519,0.0,0.0,33.9,29,39
2026-04-06,10:00,12,2796.6,2.797,1416.8,1.417,-132.5,-0.133,1512.2,1.512,0.0,0.0,45.4,40,51
2026-04-06,11:00,12,3836.0,3.836,1998.7,1.999,-57.7,-0.058,1895.0,1.895,0.0,0.0,60.7,52,68
2026-04-06,12:00,12,4221.8,4.222,2608.5,2.609,-57.8,-0.058,1671.2,1.671,0.0,0.0,79.4,70,89
2026-04-06,13:00,12,3648.5,3.648,1328.2,1.328,264.2,0.264,2056.2,2.056,0.0,0.0,93.7,90,97
2026-04-06,14:00,12,3059.0,3.059,277.3,0.277,560.8,0.561,2220.9,2.221,0.0,0.0,99.4,98,100
2026-04-06,15:00,12,1190.3,1.19,-952.0,-0.952,1.5,0.002,2140.8,2.141,0.0,0.0,97.4,94,99
2026-04-06,16:00,12,757.8,0.758,-1056.7,-1.057,-55.1,-0.055,1869.6,1.87,0.0,0.0,89.8,86,93
2026-04-06,17:00,12,241.9,0.242,-1895.8,-1.896,-60.7,-0.061,2198.3,2.198,0.0,0.0,79.2,72,85
2026-04-06,18:00,12,9.2,0.009,-2236.6,-2.237,-89.1,-0.089,2334.9,2.335,0.0,0.0,63.4,56,71
2026-04-06,19:00,12,0.0,0.0,-1915.2,-1.915,-118.7,-0.119,2033.9,2.034,0.0,0.0,48.6,42,55
2026-04-06,20:00,11,0.0,0.0,-1783.5,-1.635,-113.1,-0.104,1896.6,1.739,0.0,0.0,34.9,29,41
2026-04-06,21:00,12,0.0,0.0,-1102.9,-1.103,-675.6,-0.676,1778.5,1.778,0.0,0.0,23.2,20,28
2026-04-06,22:00,12,0.0,0.0,0.4,0.0,-1733.8,-1.734,1733.4,1.733,0.0,0.0,21.0,21,21
2026-04-06,23:00,12,0.0,0.0,0.0,0.0,-1277.2,-1.277,1277.2,1.277,0.0,0.0,21.0,21,21
2026-04-07,00:00,12,0.0,0.0,0.0,0.0,-1158.0,-1.158,1158.0,1.158,0.0,0.0,21.0,21,21
2026-04-07,01:00,12,0.0,0.0,2.9,0.003,-1189.2,-1.189,1186.2,1.186,0.0,0.0,21.0,21,21
2026-04-07,02:00,12,0.0,0.0,0.0,0.0,-818.0,-0.818,818.0,0.818,0.0,0.0,21.0,21,21
2026-04-07,03:00,12,0.0,0.0,2.9,0.003,-825.9,-0.826,823.0,0.823,0.0,0.0,21.0,21,21
2026-04-07,04:00,12,0.0,0.0,6.3,0.006,-794.9,-0.795,788.6,0.789,0.0,0.0,21.0,21,21
2026-04-07,05:00,12,2.7,0.003,0.0,0.0,-723.0,-0.723,725.7,0.726,0.0,0.0,21.0,21,21
2026-04-07,06:00,12,295.7,0.296,7.8,0.008,-845.1,-0.845,1132.9,1.133,0.0,0.0,21.0,21,21
2026-04-07,07:00,12,1150.3,1.15,153.2,0.153,-307.3,-0.307,1304.5,1.304,0.0,0.0,22.0,21,23
2026-04-07,08:00,12,1959.3,1.959,512.6,0.513,-151.3,-0.151,1598.1,1.598,0.0,0.0,24.5,23,27
2026-04-07,09:00,12,2502.1,2.502,1260.2,1.26,-75.5,-0.075,1317.4,1.317,0.0,0.0,32.1,28,37
2026-04-07,10:00,12,3806.2,3.806,2413.2,2.413,-38.9,-0.039,1431.9,1.432,0.0,0.0,44.8,39,52
2026-04-07,11:00,12,4854.8,4.855,2195.5,2.196,-70.3,-0.07,2729.7,2.73,0.0,0.0,59.8,54,67
2026-04-07,12:00,12,4962.8,4.963,2095.2,2.095,-73.0,-0.073,2940.6,2.941,0.0,0.0,74.8,68,81
2026-04-07,13:00,12,3185.7,3.186,620.2,0.62,-55.2,-0.055,2620.7,2.621,0.0,0.0,83.6,82,85
2026-04-07,14:00,12,2953.0,2.953,401.5,0.402,-67.5,-0.068,2619.0,2.619,0.0,0.0,85.2,83,86
2026-04-07,15:00,12,2044.7,2.045,-803.3,-0.803,-71.7,-0.072,2919.7,2.92,0.0,0.0,84.3,81,86
2026-04-07,16:00,12,946.8,0.947,-1895.2,-1.895,-71.7,-0.072,2913.7,2.914,0.0,0.0,73.2,67,80
2026-04-07,17:00,12,268.2,0.268,-1757.9,-1.758,-62.1,-0.062,2088.2,2.088,0.0,0.0,59.8,54,66
2026-04-07,18:00,12,13.5,0.013,-1939.5,-1.94,-82.2,-0.082,2035.2,2.035,0.0,0.0,46.8,40,53
2026-04-07,19:00,12,0.0,0.0,-1748.2,-1.748,-120.1,-0.12,1868.2,1.868,0.0,0.0,33.5,28,39
2026-04-07,20:00,12,0.0,0.0,-1024.8,-1.025,-660.8,-0.661,1685.6,1.686,0.0,0.0,22.8,21,27
2026-04-07,21:00,12,0.0,0.0,3.8,0.004,-1224.4,-1.224,1220.6,1.221,0.0,0.0,21.0,21,21
2026-04-07,22:00,12,0.0,0.0,0.0,0.0,-1128.2,-1.128,1128.2,1.128,0.0,0.0,21.0,21,21
2026-04-07,23:00,12,0.0,0.0,0.0,0.0,-1212.1,-1.212,1212.1,1.212,0.0,0.0,21.0,21,21
2026-04-08,00:00,12,0.0,0.0,0.0,0.0,-1005.0,-1.005,1005.0,1.005,0.0,0.0,21.0,21,21
2026-04-08,01:00,12,0.0,0.0,0.0,0.0,-971.0,-0.971,971.0,0.971,0.0,0.0,21.0,21,21
2026-04-08,02:00,12,0.0,0.0,0.0,0.0,-908.8,-0.909,908.8,0.909,0.0,0.0,21.0,21,21
2026-04-08,03:00,12,0.0,0.0,1.2,0.001,-830.2,-0.83,829.0,0.829,0.0,0.0,21.0,21,21
2026-04-08,04:00,12,0.0,0.0,5.8,0.006,-980.7,-0.981,974.8,0.975,0.0,0.0,21.0,21,21
2026-04-08,05:00,12,2.9,0.003,2.1,0.002,-987.2,-0.987,988.1,0.988,0.0,0.0,21.0,21,21
2026-04-08,06:00,12,242.8,0.243,0.0,0.0,-677.0,-0.677,919.8,0.92,0.0,0.0,21.0,21,21
2026-04-08,07:00,12,1018.4,1.018,122.2,0.122,-189.2,-0.189,1085.4,1.085,0.0,0.0,21.3,21,22
2026-04-08,08:00,12,1684.7,1.685,542.3,0.542,-52.3,-0.052,1194.7,1.195,0.0,0.0,24.7,23,27
2026-04-08,09:00,12,2598.4,2.598,1062.4,1.062,-181.2,-0.181,1717.2,1.717,0.0,0.0,31.4,28,36
2026-04-08,10:00,12,3435.5,3.436,2074.2,2.074,-133.8,-0.134,1495.1,1.495,0.0,0.0,42.6,37,50
2026-04-08,11:00,12,4713.8,4.714,2545.3,2.545,-94.4,-0.094,2262.9,2.263,0.0,0.0,58.7,52,67
2026-04-08,12:00,12,4898.7,4.899,2908.9,2.909,-66.1,-0.066,2055.8,2.056,0.0,0.0,78.2,69,87
2026-04-08,13:00,12,4443.9,4.444,1762.3,1.762,149.0,0.149,2532.6,2.533,0.0,0.0,94.6,89,99
2026-04-08,14:00,12,3443.2,3.443,0.0,0.0,670.3,0.67,2772.8,2.773,0.0,0.0,100.0,100,100
2026-04-08,15:00,12,2015.3,2.015,-761.2,-0.761,-68.9,-0.069,2845.5,2.845,0.0,0.0,97.9,95,100
2026-04-08,16:00,12,930.8,0.931,-1725.7,-1.726,-74.3,-0.074,2730.8,2.731,0.0,0.0,88.8,83,94
2026-04-08,17:00,12,252.8,0.253,-2460.5,-2.461,-64.8,-0.065,2778.1,2.778,0.0,0.0,73.7,66,82
2026-04-08,18:00,12,12.5,0.013,-2212.8,-2.213,-90.5,-0.09,2315.8,2.316,0.0,0.0,56.7,50,64
2026-04-08,19:00,12,0.0,0.0,-2184.8,-2.185,-121.4,-0.121,2306.2,2.306,0.0,0.0,40.7,33,48
2026-04-08,20:00,12,0.0,0.0,-1502.2,-1.502,-398.0,-0.398,1900.2,1.9,0.0,0.0,25.7,20,32
2026-04-08,21:00,12,0.0,0.0,0.4,0.0,-1298.9,-1.299,1298.5,1.298,0.0,0.0,21.0,21,21
2026-04-08,22:00,12,0.0,0.0,0.0,0.0,-1246.0,-1.246,1246.0,1.246,0.0,0.0,21.0,21,21
2026-04-08,23:00,12,0.0,0.0,0.0,0.0,-1153.8,-1.154,1153.8,1.154,0.0,0.0,21.0,21,21
2026-04-09,00:00,12,0.0,0.0,0.0,0.0,-1045.6,-1.046,1045.6,1.046,0.0,0.0,21.0,21,21
2026-04-09,01:00,12,0.0,0.0,0.0,0.0,-1114.6,-1.115,1114.6,1.115,0.0,0.0,21.0,21,21
2026-04-09,02:00,12,0.0,0.0,4.7,0.005,-943.8,-0.944,939.1,0.939,0.0,0.0,21.0,21,21
2026-04-09,03:00,12,0.0,0.0,1.7,0.002,-869.3,-0.869,867.7,0.868,0.0,0.0,21.0,21,21
2026-04-09,04:00,12,0.0,0.0,1.7,0.002,-668.8,-0.669,667.2,0.667,0.0,0.0,21.0,21,21
2026-04-09,05:00,12,3.8,0.004,0.0,0.0,-648.6,-0.649,652.3,0.652,0.0,0.0,21.0,21,21
2026-04-09,06:00,12,316.2,0.316,0.0,0.0,-606.5,-0.607,922.7,0.923,0.0,0.0,21.0,21,21
2026-04-09,07:00,12,1143.8,1.144,368.8,0.369,-79.6,-0.08,854.7,0.855,0.0,0.0,22.4,22,24
2026-04-09,08:00,12,2073.7,2.074,536.3,0.536,-102.3,-0.102,1639.7,1.64,0.0,0.0,25.8,24,28
2026-04-09,09:00,12,2839.8,2.84,1129.8,1.13,-93.1,-0.093,1803.0,1.803,0.0,0.0,31.6,28,36
2026-04-09,10:00,12,3437.2,3.437,1339.2,1.339,-52.4,-0.052,2150.3,2.15,0.0,0.0,39.9,36,45
2026-04-09,11:00,12,4353.8,4.354,2157.2,2.157,-66.0,-0.066,2262.6,2.263,0.0,0.0,52.2,46,60
2026-04-09,12:00,12,1662.8,1.663,-729.8,-0.73,-55.1,-0.055,2447.8,2.448,0.0,0.0,58.0,55,60
2026-04-09,13:00,12,1898.6,1.899,-78.5,-0.079,-63.3,-0.063,2040.4,2.04,0.0,0.0,55.4,54,57
2026-04-09,14:00,12,2475.1,2.475,119.4,0.119,-77.0,-0.077,2432.7,2.433,0.0,0.0,53.8,53,54
2026-04-09,15:00,12,1369.2,1.369,-1106.5,-1.107,-66.2,-0.066,2541.9,2.542,0.0,0.0,48.6,44,53
2026-04-09,16:00,12,479.9,0.48,-2271.8,-2.272,-71.7,-0.072,2823.4,2.823,0.0,0.0,34.6,27,42
