Date,Hour,Readings,Avg_PV_W,PV_Energy_kWh,Avg_Battery_W,Battery_Energy_kWh,Avg_Grid_W,Grid_Energy_kWh,Avg_GridLoad_W,GridLoad_Energy_kWh,Avg_BackupLoad_W,BackupLoad_Energy_kWh,Avg_SOC_Pct,Min_SOC_Pct,Max_SOC_Pct
2026-03-04,17:00,12,271.2,0.271,-1058.8,-1.059,-53.6,-0.054,1383.7,1.384,0.0,0.0,36.2,33,40
2026-03-04,18:00,12,10.3,0.01,-1048.8,-1.049,-60.5,-0.06,1119.7,1.12,0.0,0.0,28.6,25,32
2026-03-04,19:00,12,0.0,0.0,-545.2,-0.545,-671.4,-0.671,1216.6,1.217,0.0,0.0,21.8,20,24
2026-03-04,20:00,12,0.0,0.0,0.0,0.0,-980.6,-0.981,980.6,0.981,0.0,0.0,21.0,21,21
2026-03-04,21:00,12,0.0,0.0,2.9,0.003,-1121.5,-1.121,1118.6,1.119,0.0,0.0,21.0,21,21
2026-03-04,22:00,12,0.0,0.0,2.9,0.003,-914.2,-0.914,911.3,0.911,0.0,0.0,21.0,21,21
2026-03-04,23:00,12,0.0,0.0,0.0,0.0,-781.3,-0.781,781.3,0.781,0.0,0.0,21.0,21,21
2026-03-05,00:00,12,0.0,0.0,0.0,0.0,-1227.1,-1.227,1227.1,1.227,0.0,0.0,21.0,21,21
2026-03-05,01:00,12,0.0,0.0,0.0,0.0,-624.2,-0.624,624.2,0.624,0.0,0.0,21.0,21,21
2026-03-05,02:00,12,0.0,0.0,0.0,0.0,-685.1,-0.685,685.1,0.685,0.0,0.0,21.0,21,21
2026-03-05,03:00,12,0.0,0.0,5.2,0.005,-603.7,-0.604,598.5,0.599,0.0,0.0,21.0,21,21
2026-03-05,04:00,12,0.0,0.0,2.2,0.002,-568.7,-0.569,566.5,0.567,0.0,0.0,22.0,22,22
2026-03-05,05:00,12,0.0,0.0,0.0,0.0,-662.1,-0.662,662.1,0.662,0.0,0.0,22.0,22,22
2026-03-05,06:00,12,94.1,0.094,0.0,0.0,-508.8,-0.509,602.9,0.603,0.0,0.0,22.0,22,22
2026-03-05,07:00,12,849.5,0.85,242.0,0.242,-67.6,-0.068,675.1,0.675,0.0,0.0,22.2,22,23
2026-03-05,08:00,12,1841.8,1.842,1116.0,1.116,-12.0,-0.012,737.8,0.738,0.0,0.0,26.8,24,31
2026-03-05,09:00,12,2875.2,2.875,1731.3,1.731,-526.9,-0.527,1670.8,1.671,0.0,0.0,35.8,32,41
2026-03-05,10:00,12,3581.7,3.582,2487.7,2.488,-41.6,-0.042,1135.6,1.136,0.0,0.0,50.2,42,58
2026-03-05,11:00,12,4592.2,4.592,3486.3,3.486,-22.9,-0.023,1128.8,1.129,0.0,0.0,69.2,60,80
2026-03-05,12:00,12,5268.2,5.268,2971.8,2.972,1147.6,1.148,1148.8,1.149,0.0,0.0,91.5,82,98
2026-03-05,13:00,12,4361.2,4.361,251.1,0.251,2819.3,2.819,1290.8,1.291,0.0,0.0,99.7,98,100
2026-03-05,14:00,12,2794.6,2.795,2.7,0.003,1720.4,1.72,1072.2,1.072,0.0,0.0,100.0,100,100
2026-03-05,15:00,12,2142.5,2.143,0.0,0.0,633.8,0.634,1508.7,1.509,0.0,0.0,99.5,99,100
2026-03-05,16:00,12,873.1,0.873,-482.2,-0.482,42.1,0.042,1313.2,1.313,0.0,0.0,98.1,96,99
2026-03-05,17:00,12,226.8,0.227,-1216.4,-1.216,-50.9,-0.051,1494.1,1.494,0.0,0.0,91.9,88,96
2026-03-05,18:00,12,5.0,0.005,-1174.7,-1.175,-75.2,-0.075,1254.8,1.255,0.0,0.0,82.8,79,87
2026-03-05,19:00,12,0.0,0.0,-930.2,-0.93,-99.7,-0.1,1029.8,1.03,0.0,0.0,75.5,72,79
2026-03-05,20:00,12,0.0,0.0,-980.2,-0.98,-106.5,-0.106,1086.8,1.087,0.0,0.0,68.2,65,72
2026-03-05,21:00,12,0.0,0.0,-1139.6,-1.14,-109.2,-0.109,1248.8,1.249,0.0,0.0,60.2,55,65
2026-03-05,22:00,12,0.0,0.0,-1145.0,-1.145,-111.8,-0.112,1256.8,1.257,0.0,0.0,49.5,46,53
2026-03-05,23:00,12,0.0,0.0,-668.3,-0.668,-98.3,-0.098,766.7,0.767,0.0,0.0,43.2,41,45
2026-03-06,00:00,12,0.0,0.0,-681.6,-0.682,-97.0,-0.097,778.6,0.779,0.0,0.0,38.5,36,41
2026-03-06,01:00,12,0.0,0.0,-684.4,-0.684,-98.3,-0.098,782.8,0.783,0.0,0.0,33.6,32,36
2026-03-06,02:00,12,0.0,0.0,-556.6,-0.557,-94.4,-0.094,651.0,0.651,0.0,0.0,29.1,27,31
2026-03-06,03:00,12,0.0,0.0,-593.8,-0.594,-95.7,-0.096,689.4,0.689,0.0,0.0,25.1,23,27
2026-03-06,04:00,12,0.0,0.0,-299.1,-0.299,-242.2,-0.242,541.2,0.541,0.0,0.0,21.6,21,23
2026-03-06,05:00,12,0.0,0.0,0.0,0.0,-583.4,-0.583,583.4,0.583,0.0,0.0,21.0,21,21
2026-03-06,06:00,12,92.8,0.093,0.0,0.0,-555.0,-0.555,647.8,0.648,0.0,0.0,21.0,21,21
2026-03-06,07:00,12,795.7,0.796,309.2,0.309,-74.4,-0.074,560.8,0.561,0.0,0.0,21.4,21,23
2026-03-06,08:00,12,1678.2,1.678,856.0,0.856,-70.1,-0.07,892.2,0.892,0.0,0.0,25.0,23,28
2026-03-06,09:00,12,2640.8,2.641,1775.4,1.775,-206.9,-0.207,1072.3,1.072,0.0,0.0,33.7,29,39
2026-03-06,10:00,12,3607.4,3.607,2630.4,2.63,-26.8,-0.027,1003.8,1.004,0.0,0.0,47.4,41,54
2026-03-06,11:00,12,4504.7,4.505,3449.9,3.45,-34.8,-0.035,1089.5,1.089,0.0,0.0,67.3,56,78
2026-03-06,12:00,12,3758.8,3.759,1950.1,1.95,279.3,0.279,1529.4,1.529,0.0,0.0,88.3,80,95
2026-03-06,13:00,12,3106.0,3.106,757.5,0.758,838.5,0.839,1510.0,1.51,0.0,0.0,97.8,95,100
2026-03-06,14:00,12,1796.8,1.797,-260.7,-0.261,534.2,0.534,1523.3,1.523,0.0,0.0,99.1,98,100
2026-03-06,15:00,12,1756.6,1.757,-76.9,-0.077,348.5,0.349,1485.0,1.485,0.0,0.0,98.0,98,98
2026-03-06,16:00,12,1059.8,1.06,-360.1,-0.36,-41.5,-0.042,1461.4,1.461,0.0,0.0,97.4,96,98
2026-03-06,17:00,12,242.4,0.242,-1346.0,-1.346,-48.1,-0.048,1636.5,1.637,0.0,0.0,90.8,86,95
2026-03-06,18:00,12,9.8,0.01,-1557.7,-1.558,-70.0,-0.07,1637.4,1.637,0.0,0.0,81.1,77,86
2026-03-06,19:00,12,0.0,0.0,-1293.6,-1.294,-111.8,-0.112,1405.3,1.405,0.0,0.0,70.4,66,75
2026-03-06,20:00,12,0.0,0.0,-909.2,-0.909,-101.0,-0.101,1010.2,1.01,0.0,0.0,62.4,59,66
2026-03-06,21:00,12,0.0,0.0,-1231.9,-1.232,-106.4,-0.106,1338.3,1.338,0.0,0.0,55.0,52,59
2026-03-06,22:00,12,0.0,0.0,-895.7,-0.896,-101.0,-0.101,996.7,0.997,0.0,0.0,47.9,45,51
2026-03-06,23:00,12,0.0,0.0,-883.9,-0.884,-94.2,-0.094,978.2,0.978,0.0,0.0,41.6,39,44
2026-03-07,00:00,12,0.0,0.0,-647.8,-0.648,-97.0,-0.097,744.8,0.745,0.0,0.0,36.2,34,38
2026-03-07,01:00,12,0.0,0.0,-900.3,-0.9,-103.7,-0.104,1004.0,1.004,0.0,0.0,31.2,28,34
2026-03-07,02:00,12,0.0,0.0,-871.0,-0.871,-103.7,-0.104,974.7,0.975,0.0,0.0,24.3,21,28
2026-03-07,03:00,12,0.0,0.0,-128.7,-0.129,-603.8,-0.604,732.5,0.733,0.0,0.0,20.9,20,21
2026-03-07,04:00,12,0.0,0.0,1.2,0.001,-637.8,-0.638,636.5,0.637,0.0,0.0,21.0,21,21
2026-03-07,05:00,12,0.0,0.0,0.0,0.0,-598.4,-0.598,598.4,0.598,0.0,0.0,21.0,21,21
2026-03-07,06:00,12,96.0,0.096,0.0,0.0,-461.4,-0.461,557.4,0.557,0.0,0.0,21.0,21,21
2026-03-07,07:00,12,898.8,0.899,339.2,0.339,-35.1,-0.035,594.7,0.595,0.0,0.0,21.6,21,23
2026-03-07,08:00,12,1923.8,1.924,942.5,0.943,-28.2,-0.028,1009.4,1.009,0.0,0.0,26.0,23,29
2026-03-07,09:00,12,2785.3,2.785,1826.2,1.826,-18.8,-0.019,977.8,0.978,0.0,0.0,35.2,30,41
2026-03-07,10:00,12,3574.8,3.575,-3243.4,-3.243,-1133.5,-1.133,7951.7,7.952,0.0,0.0,30.2,21,43
2026-03-07,11:00,12,4716.7,4.717,686.3,0.686,-3387.1,-3.387,7417.4,7.417,0.0,0.0,21.2,21,24
2026-03-07,12:00,12,3290.1,3.29,2125.2,2.125,-98.4,-0.098,1263.3,1.263,0.0,0.0,34.7,25,45
2026-03-07,13:00,12,3556.1,3.556,1835.3,1.835,-46.9,-0.047,1767.7,1.768,0.0,0.0,53.5,46,58
2026-03-07,14:00,12,3045.0,3.045,1102.1,1.102,-79.4,-0.079,2022.3,2.022,0.0,0.0,66.8,60,71
2026-03-07,15:00,12,1702.8,1.703,-1004.2,-1.004,-171.7,-0.172,2878.6,2.879,0.0,0.0,62.7,61,67
2026-03-07,16:00,12,662.2,0.662,-816.3,-0.816,-51.0,-0.051,1529.5,1.53,0.0,0.0,58.0,55,60
2026-03-07,17:00,12,193.0,0.193,-1177.2,-1.177,-52.2,-0.052,1422.4,1.422,0.0,0.0,50.2,46,54
2026-03-07,18:00,12,5.0,0.005,-1235.2,-1.235,-76.7,-0.077,1316.9,1.317,0.0,0.0,41.2,37,46
2026-03-07,19:00,12,0.0,0.0,-1059.1,-1.059,-107.7,-0.108,1166.8,1.167,0.0,0.0,32.6,27,37
2026-03-07,20:00,12,0.0,0.0,-929.6,-0.93,-209.3,-0.209,1138.9,1.139,0.0,0.0,24.0,21,27
2026-03-07,21:00,12,0.0,0.0,0.0,0.0,-1221.8,-1.222,1221.8,1.222,0.0,0.0,21.0,21,21
2026-03-07,22:00,12,0.0,0.0,0.0,0.0,-1655.2,-1.655,1655.2,1.655,0.0,0.0,21.0,21,21
2026-03-07,23:00,12,0.0,0.0,0.0,0.0,-1163.5,-1.163,1163.5,1.163,0.0,0.0,21.0,21,21
2026-03-08,00:00,12,0.0,0.0,1.7,0.002,-1046.9,-1.047,1045.2,1.045,0.0,0.0,21.0,21,21
2026-03-08,01:00,12,0.0,0.0,0.4,0.0,-624.2,-0.624,623.8,0.624,0.0,0.0,21.0,21,21
2026-03-08,02:00,12,0.0,0.0,0.0,0.0,-630.8,-0.631,630.8,0.631,0.0,0.0,21.0,21,21
2026-03-08,03:00,12,0.0,0.0,0.0,0.0,-668.7,-0.669,668.7,0.669,0.0,0.0,21.0,21,21
2026-03-08,04:00,12,0.0,0.0,0.0,0.0,-557.7,-0.558,557.7,0.558,0.0,0.0,21.3,21,22
2026-03-08,05:00,12,0.0,0.0,0.0,0.0,-564.4,-0.564,564.4,0.564,0.0,0.0,22.0,22,22
2026-03-08,06:00,12,124.8,0.125,18.2,0.018,-534.7,-0.535,641.2,0.641,0.0,0.0,22.0,22,22
2026-03-08,07:00,12,949.2,0.949,389.8,0.39,-59.4,-0.059,618.8,0.619,0.0,0.0,22.7,22,24
2026-03-08,08:00,12,2099.2,2.099,1106.1,1.106,-51.1,-0.051,1044.2,1.044,0.0,0.0,27.5,25,31
2026-03-08,09:00,12,2399.4,2.399,1358.5,1.359,-140.6,-0.141,1181.5,1.181,0.0,0.0,36.5,32,39
2026-03-08,10:00,12,3297.1,3.297,2226.5,2.227,-24.1,-0.024,1094.7,1.095,0.0,0.0,47.8,40,56
2026-03-08,11:00,12,4086.0,4.086,2932.3,2.932,-52.4,-0.052,1206.1,1.206,0.0,0.0,65.0,58,74
2026-03-08,12:00,12,4757.8,4.758,-1347.4,-1.347,-342.3,-0.342,6447.5,6.447,0.0,0.0,71.2,62,78
2026-03-08,13:00,12,3893.7,3.894,2746.1,2.746,-29.4,-0.029,1177.0,1.177,0.0,0.0,73.4,65,82
2026-03-08,14:00,12,2583.9,2.584,1488.7,1.489,-33.5,-0.034,1128.8,1.129,0.0,0.0,87.4,84,93
2026-03-08,15:00,12,2302.5,2.303,750.0,0.75,-49.7,-0.05,1602.2,1.602,0.0,0.0,96.4,94,98
2026-03-08,16:00,12,1095.8,1.096,-319.8,-0.32,-28.2,-0.028,1443.8,1.444,0.0,0.0,98.2,96,99
2026-03-08,17:00,12,173.5,0.174,-1155.9,-1.156,0.0,0.0,1329.4,1.329,0.0,0.0,91.4,88,95
2026-03-08,18:00,12,3.5,0.004,-1089.0,-1.089,-28.2,-0.028,1120.8,1.121,0.0,0.0,82.6,79,87
2026-03-08,19:00,12,0.0,0.0,-1175.7,-1.176,-50.9,-0.051,1226.6,1.227,0.0,0.0,74.7,71,78
2026-03-08,20:00,12,0.0,0.0,-1024.8,-1.025,-62.0,-0.062,1086.8,1.087,0.0,0.0,66.9,64,70
2026-03-08,21:00,12,0.0,0.0,-1063.8,-1.064,-73.0,-0.073,1136.8,1.137,0.0,0.0,59.5,56,63
2026-03-08,22:00,12,0.0,0.0,-951.6,-0.952,-85.0,-0.085,1036.6,1.037,0.0,0.0,52.2,49,56
2026-03-08,23:00,12,0.0,0.0,-734.4,-0.734,-81.0,-0.081,815.4,0.815,0.0,0.0,46.3,44,49
2026-03-09,00:00,12,0.0,0.0,-604.4,-0.604,-83.7,-0.084,688.1,0.688,0.0,0.0,41.4,40,43
2026-03-09,01:00,12,0.0,0.0,-518.6,-0.519,-83.7,-0.084,602.2,0.602,0.0,0.0,37.6,36,39
2026-03-09,02:00,12,0.0,0.0,-463.5,-0.464,-85.0,-0.085,548.5,0.548,0.0,0.0,34.1,33,36
2026-03-09,03:00,12,0.0,0.0,-445.1,-0.445,-85.0,-0.085,530.1,0.53,0.0,0.0,30.6,29,32
2026-03-09,04:00,12,0.0,0.0,-476.7,-0.477,-83.7,-0.084,560.3,0.56,0.0,0.0,27.2,26,29
2026-03-09,05:00,12,0.0,0.0,-450.6,-0.451,-67.5,-0.068,518.1,0.518,0.0,0.0,23.9,22,25
2026-03-09,06:00,12,117.2,0.117,-255.2,-0.255,-135.2,-0.135,507.6,0.508,0.0,0.0,21.2,21,22
2026-03-09,07:00,12,1134.3,1.134,561.8,0.562,-22.9,-0.023,595.5,0.596,0.0,0.0,22.0,21,24
2026-03-09,08:00,12,1915.6,1.916,983.3,0.983,0.0,0.0,932.2,0.932,0.0,0.0,27.2,25,31
2026-03-09,09:00,12,2766.3,2.766,1993.3,1.993,0.0,0.0,773.0,0.773,0.0,0.0,37.2,32,43
2026-03-09,10:00,12,3650.1,3.65,2044.1,2.044,-14.8,-0.015,1620.8,1.621,0.0,0.0,52.0,45,58
2026-03-09,11:00,12,3702.5,3.703,2378.2,2.378,-43.1,-0.043,1367.4,1.367,0.0,0.0,67.7,59,78
2026-03-09,12:00,12,4902.6,4.903,2900.9,2.901,741.2,0.741,1260.5,1.26,0.0,0.0,90.2,80,98
2026-03-09,13:00,12,4527.7,4.528,508.8,0.509,2721.8,2.722,1297.1,1.297,0.0,0.0,99.6,98,100
2026-03-09,14:00,12,3125.9,3.126,0.0,0.0,1677.1,1.677,1448.8,1.449,0.0,0.0,100.0,100,100
2026-03-09,15:00,12,1655.0,1.655,0.0,0.0,445.4,0.445,1209.6,1.21,0.0,0.0,100.0,100,100
2026-03-09,16:00,12,952.5,0.953,-258.2,-0.258,74.6,0.075,1136.1,1.136,0.0,0.0,98.9,98,100
2026-03-09,17:00,12,250.6,0.251,-869.2,-0.869,-46.8,-0.047,1166.7,1.167,0.0,0.0,94.8,92,98
